m_disk, sb_law, scale_factor, lnprob 
-3.755975439349085843e+00,-3.977443293426432103e+00,1.999841143971127444e+00,7.580692556800000000e+10
-3.729905040954595741e+00,-3.970421279339376053e+00,1.999856953822108485e+00,7.913195750400000000e+10
-3.745388823500825026e+00,-3.976274164342428641e+00,1.999995037093525330e+00,7.717858828800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755596215345715638e+00,-3.976969353914222793e+00,1.999483809442880844e+00,7.585075334400000000e+10
-3.753145014747872654e+00,-3.977321561995605492e+00,1.999979914286720284e+00,7.617638387200000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.755938790378563041e+00,-3.977527438076901678e+00,1.999843227141043567e+00,7.581253580800000000e+10
-3.755975439349085843e+00,-3.977443293426432103e+00,1.999841143971127444e+00,7.580692556800000000e+10
-3.721198094612519380e+00,-3.967836061672291859e+00,1.999810886207011640e+00,8.022980748800000000e+10
-3.745388823500825026e+00,-3.976274164342428641e+00,1.999995037093525330e+00,7.717858828800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755596215345715638e+00,-3.976969353914222793e+00,1.999483809442880844e+00,7.585075334400000000e+10
-3.753145014747872654e+00,-3.977321561995605492e+00,1.999979914286720284e+00,7.617638387200000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.755938790378563041e+00,-3.977527438076901678e+00,1.999843227141043567e+00,7.581253580800000000e+10
-3.755975439349085843e+00,-3.977443293426432103e+00,1.999841143971127444e+00,7.580692556800000000e+10
-3.718595994537582161e+00,-3.967076917198902652e+00,1.999792702830200497e+00,8.055683712000000000e+10
-3.745388823500825026e+00,-3.976274164342428641e+00,1.999995037093525330e+00,7.717858828800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755596215345715638e+00,-3.976969353914222793e+00,1.999483809442880844e+00,7.585075334400000000e+10
-3.753145014747872654e+00,-3.977321561995605492e+00,1.999979914286720284e+00,7.617638387200000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.755568578343917885e+00,-3.977500156786985652e+00,1.999861339986525932e+00,7.586077267200000000e+10
-3.755975439349085843e+00,-3.977443293426432103e+00,1.999841143971127444e+00,7.580692556800000000e+10
-3.718595994537582161e+00,-3.967076917198902652e+00,1.999792702830200497e+00,8.055683712000000000e+10
-3.745388823500825026e+00,-3.976274164342428641e+00,1.999995037093525330e+00,7.717858828800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755389040516913468e+00,-3.976710434815136530e+00,1.999288593108849543e+00,7.587469248000000000e+10
-3.753145014747872654e+00,-3.977321561995605492e+00,1.999979914286720284e+00,7.617638387200000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.755568578343917885e+00,-3.977500156786985652e+00,1.999861339986525932e+00,7.586077267200000000e+10
-3.755975439349085843e+00,-3.977443293426432103e+00,1.999841143971127444e+00,7.580692556800000000e+10
-3.718595994537582161e+00,-3.967076917198902652e+00,1.999792702830200497e+00,8.055683712000000000e+10
-3.744019168748018433e+00,-3.976080762275123082e+00,1.999995434250040782e+00,7.735513260800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755389040516913468e+00,-3.976710434815136530e+00,1.999288593108849543e+00,7.587469248000000000e+10
-3.750147184289704061e+00,-3.976905839512948404e+00,1.999982826044327533e+00,7.656400633600000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.753305578463483450e+00,-3.976923261315419733e+00,1.999889043440064684e+00,7.615126169600000000e+10
-3.755749926518495485e+00,-3.977161456201000256e+00,1.999628648136959619e+00,7.583299129600000000e+10
-3.716420856989795851e+00,-3.966442336052632633e+00,1.999777503051364924e+00,8.082976774400000000e+10
-3.744019168748018433e+00,-3.976080762275123082e+00,1.999995434250040782e+00,7.735513260800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.755389040516913468e+00,-3.976710434815136530e+00,1.999288593108849543e+00,7.587469248000000000e+10
-3.746445528926020785e+00,-3.976392514500342035e+00,1.999986421418820992e+00,7.704198400000000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.753305578463483450e+00,-3.976923261315419733e+00,1.999889043440064684e+00,7.615126169600000000e+10
-3.755749926518495485e+00,-3.977161456201000256e+00,1.999628648136959619e+00,7.583299129600000000e+10
-3.688916031161202369e+00,-3.957327234786947034e+00,1.999586118335439311e+00,8.423168819200000000e+10
-3.744019168748018433e+00,-3.976080762275123082e+00,1.999995434250040782e+00,7.735513260800000000e+10
-3.745702376273998713e+00,-3.974985014234438729e+00,1.999982121199557206e+00,7.712536921600000000e+10
-3.739069317164900763e+00,-3.971951684380895742e+00,1.999361638235514604e+00,7.795698675200000000e+10
-3.746445528926020785e+00,-3.976392514500342035e+00,1.999986421418820992e+00,7.704198400000000000e+10
-3.734249696939024865e+00,-3.974701264237044285e+00,1.999998267087567339e+00,7.861102425600000000e+10
-3.753305578463483450e+00,-3.976923261315419733e+00,1.999889043440064684e+00,7.615126169600000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.668961469949777232e+00,-3.950714291760586416e+00,1.999447270045591196e+00,8.664667545600000000e+10
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.710391095335676237e+00,-3.963817172454861648e+00,1.999736016738944189e+00,8.157596428800000000e+10
-3.739069317164900763e+00,-3.971951684380895742e+00,1.999361638235514604e+00,7.795698675200000000e+10
-3.746445528926020785e+00,-3.976392514500342035e+00,1.999986421418820992e+00,7.704198400000000000e+10
-3.730628143883627068e+00,-3.974189882922639860e+00,1.999999317223296380e+00,7.907495686400000000e+10
-3.753305578463483450e+00,-3.976923261315419733e+00,1.999889043440064684e+00,7.615126169600000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.668961469949777232e+00,-3.950714291760586416e+00,1.999447270045591196e+00,8.664667545600000000e+10
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.679323526672487077e+00,-3.954329132849010886e+00,1.999625234383015426e+00,8.540105382400000000e+10
-3.739069317164900763e+00,-3.971951684380895742e+00,1.999361638235514604e+00,7.795698675200000000e+10
-3.746445528926020785e+00,-3.976392514500342035e+00,1.999986421418820992e+00,7.704198400000000000e+10
-3.730628143883627068e+00,-3.974189882922639860e+00,1.999999317223296380e+00,7.907495686400000000e+10
-3.751197487088988591e+00,-3.976760162962150513e+00,1.999918967666699077e+00,7.642523692800000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.629673760110190273e+00,-3.937694341882830074e+00,1.999173897393320187e+00,9.123753216000000000e+10
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.660362522768830562e+00,-3.948411623265934978e+00,1.999547744873514610e+00,8.767728166400000000e+10
-3.737005930286139144e+00,-3.971156814929443613e+00,1.999292943049238103e+00,7.821700448000000000e+10
-3.746445528926020785e+00,-3.976392514500342035e+00,1.999986421418820992e+00,7.704198400000000000e+10
-3.730376509854647527e+00,-3.974154350945468650e+00,1.999999390189198145e+00,7.910715673600000000e+10
-3.751197487088988591e+00,-3.976760162962150513e+00,1.999918967666699077e+00,7.642523692800000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.534370302303249112e+00,-3.906110769083864120e+00,1.998510754666557476e+00,1.011662709760000000e+11
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.737005930286139144e+00,-3.971156814929443613e+00,1.999292943049238103e+00,7.821700448000000000e+10
-3.716571790469803016e+00,-3.966492355418805626e+00,1.999778553280200155e+00,8.081090060800000000e+10
-3.730376509854647527e+00,-3.974154350945468650e+00,1.999999390189198145e+00,7.910715673600000000e+10
-3.748816072775563946e+00,-3.976516067113524677e+00,1.999940172631522017e+00,7.673384953600000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.500842718962740019e+00,-3.894854158090556240e+00,1.998234802901769358e+00,1.041539914240000000e+11
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.737005930286139144e+00,-3.971156814929443613e+00,1.999292943049238103e+00,7.821700448000000000e+10
-3.706057940871341216e+00,-3.960656882321115457e+00,1.999610361085758070e+00,8.209761427200000000e+10
-3.730376509854647527e+00,-3.974154350945468650e+00,1.999999390189198145e+00,7.910715673600000000e+10
-3.746420805859163039e+00,-3.976270551367966366e+00,1.999961500944876569e+00,7.704394771200000000e+10
-3.751731105735835126e+00,-3.976829329498916987e+00,1.999783180086646350e+00,7.635571392000000000e+10
-3.500842718962740019e+00,-3.894854158090556240e+00,1.998234802901769358e+00,1.041539914240000000e+11
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.736691521799035076e+00,-3.971035696730889075e+00,1.999282475623177069e+00,7.825659942400000000e+10
-3.706057940871341216e+00,-3.960656882321115457e+00,1.999610361085758070e+00,8.209761427200000000e+10
-3.730376509854647527e+00,-3.974154350945468650e+00,1.999999390189198145e+00,7.910715673600000000e+10
-3.746147188024251395e+00,-3.976242505438606134e+00,1.999963937335945241e+00,7.707934841600000000e+10
-3.750708407759620666e+00,-3.976722888495376917e+00,1.999806902776891437e+00,7.648834233600000000e+10
-3.479495391738959498e+00,-3.887686968142373800e+00,1.998059101821226591e+00,1.059008915200000000e+11
-3.742562504923393707e+00,-3.975875074093868644e+00,1.999995856636432423e+00,7.754277228800000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.736691521799035076e+00,-3.971035696730889075e+00,1.999282475623177069e+00,7.825659942400000000e+10
-3.701096401950728865e+00,-3.957903092986083227e+00,1.999530990336628289e+00,8.270119027200000000e+10
-3.730376509854647527e+00,-3.974154350945468650e+00,1.999999390189198145e+00,7.910715673600000000e+10
-3.737222015173914613e+00,-3.973310477178992439e+00,1.999909747825455719e+00,7.821195737600000000e+10
-3.709591784284184790e+00,-3.963517109440008568e+00,1.999611976799179791e+00,8.167454163200000000e+10
-3.479495391738959498e+00,-3.887686968142373800e+00,1.998059101821226591e+00,1.059008915200000000e+11
-3.742378112054097539e+00,-3.975786525401537652e+00,1.999992883528820098e+00,7.756590464000000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.736287029531623283e+00,-3.971235454312606716e+00,1.999328395789426116e+00,7.831115948800000000e+10
-3.701096401950728865e+00,-3.957903092986083227e+00,1.999530990336628289e+00,8.270119027200000000e+10
-3.696388482432165556e+00,-3.962101713101326084e+00,1.999755393908088319e+00,8.333742419200000000e+10
-3.737144743147965631e+00,-3.973138986608951928e+00,1.999861701900917721e+00,7.822016243200000000e+10
-3.707206111399235393e+00,-3.962827344430975174e+00,1.999637319571624383e+00,8.197217984000000000e+10
-3.333651785435199244e+00,-3.841475207383271862e+00,1.997090398975702064e+00,1.143557821440000000e+11
-3.740199779217724174e+00,-3.974684516200408080e+00,1.999938280604257601e+00,7.783844742400000000e+10
-3.611891158028765147e+00,-3.932137760290120632e+00,1.999148796983180265e+00,9.323512844800000000e+10
-3.736287029531623283e+00,-3.971235454312606716e+00,1.999328395789426116e+00,7.831115948800000000e+10
-3.696115999323752455e+00,-3.953889030609020860e+00,1.999444314790800536e+00,8.329268883200000000e+10
-3.696388482432165556e+00,-3.962101713101326084e+00,1.999755393908088319e+00,8.333742419200000000e+10
-3.735084752002427066e+00,-3.972096845959588229e+00,1.999810065374469259e+00,7.847720774400000000e+10
-3.694346988035186019e+00,-3.958206068755573792e+00,1.999520021456492325e+00,8.355696780800000000e+10
-3.326884283380221685e+00,-3.839376349756675744e+00,1.997046449450464722e+00,1.145977465600000000e+11
-3.740199779217724174e+00,-3.974684516200408080e+00,1.999938280604257601e+00,7.783844742400000000e+10
-3.547114101715199030e+00,-3.909166894971805473e+00,1.998683769676791178e+00,9.994643059200000000e+10
-3.736287029531623283e+00,-3.971235454312606716e+00,1.999328395789426116e+00,7.831115948800000000e+10
-3.696115999323752455e+00,-3.953889030609020860e+00,1.999444314790800536e+00,8.329268883200000000e+10
-3.680599921520610440e+00,-3.956502864883930215e+00,1.999642049579551273e+00,8.526284544000000000e+10
-3.734450806690409852e+00,-3.971776135756266424e+00,1.999794174658656276e+00,7.855624940800000000e+10
-3.694346988035186019e+00,-3.958206068755573792e+00,1.999520021456492325e+00,8.355696780800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.740199779217724174e+00,-3.974684516200408080e+00,1.999938280604257601e+00,7.783844742400000000e+10
-3.544109429725802229e+00,-3.908166122416610211e+00,1.998666703772825404e+00,1.002354721280000000e+11
-3.736287029531623283e+00,-3.971235454312606716e+00,1.999328395789426116e+00,7.831115948800000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.676280642743578131e+00,-3.955360155859833693e+00,1.999666377618973812e+00,8.578834598400000000e+10
-3.720529575094281949e+00,-3.965280458578149592e+00,1.999667123537725244e+00,8.029080844800000000e+10
-3.694346988035186019e+00,-3.958206068755573792e+00,1.999520021456492325e+00,8.355696780800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.739263053371082890e+00,-3.974380765465773457e+00,1.999931605071702423e+00,7.795723827200000000e+10
-3.539801757941457794e+00,-3.906627993185508796e+00,1.998634122799084700e+00,1.006451229440000000e+11
-3.718679161017575563e+00,-3.965765271176842521e+00,1.999408846819735741e+00,8.053200396800000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.676280642743578131e+00,-3.955360155859833693e+00,1.999666377618973812e+00,8.578834598400000000e+10
-3.705064186029392026e+00,-3.960261401682524607e+00,1.999578726750893765e+00,8.222010732800000000e+10
-3.694346988035186019e+00,-3.958206068755573792e+00,1.999520021456492325e+00,8.355696780800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.723984761803510235e+00,-3.968878909270057598e+00,1.999791604062473471e+00,7.988099238400000000e+10
-3.539801757941457794e+00,-3.906627993185508796e+00,1.998634122799084700e+00,1.006451229440000000e+11
-3.718679161017575563e+00,-3.965765271176842521e+00,1.999408846819735741e+00,8.053200396800000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.652301364940838901e+00,-3.946797937107898502e+00,1.999485010917998684e+00,8.863794521600000000e+10
-3.704100465142106113e+00,-3.959871816391536292e+00,1.999590751513196318e+00,8.233894764800000000e+10
-3.680134590068115052e+00,-3.953088050849888901e+00,1.999389787650562411e+00,8.528738438400000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.723984761803510235e+00,-3.968878909270057598e+00,1.999791604062473471e+00,7.988099238400000000e+10
-3.423974165696793470e+00,-3.869988711806440662e+00,1.997771579258581509e+00,1.098523370240000000e+11
-3.711809668530391182e+00,-3.962988270839018057e+00,1.999494560448429548e+00,8.138583033600000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.652301364940838901e+00,-3.946797937107898502e+00,1.999485010917998684e+00,8.863794521600000000e+10
-3.703472430048663000e+00,-3.959587332081432542e+00,1.999584407690646159e+00,8.241598483200000000e+10
-3.566143062088872107e+00,-3.916108799839995935e+00,1.998669684037198024e+00,9.807068940800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.514730701291253645e+00,-3.901225007992280780e+00,1.998311766141444457e+00,1.029651569920000000e+11
-3.261354099556701858e+00,-3.817857677687256146e+00,1.996716823944781671e+00,1.162789418240000000e+11
-3.711809668530391182e+00,-3.962988270839018057e+00,1.999494560448429548e+00,8.138583033600000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.652301364940838901e+00,-3.946797937107898502e+00,1.999485010917998684e+00,8.863794521600000000e+10
-3.697548843883487368e+00,-3.956494510968993961e+00,1.999519757557000066e+00,8.313675955200000000e+10
-3.566143062088872107e+00,-3.916108799839995935e+00,1.998669684037198024e+00,9.807068940800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.415302564756136583e+00,-3.871165936117484385e+00,1.997654783559212444e+00,1.104153868800000000e+11
-3.261354099556701858e+00,-3.817857677687256146e+00,1.996716823944781671e+00,1.162789418240000000e+11
-3.705591687809564938e+00,-3.960156872608043166e+00,1.999505546849229765e+00,8.215169875200000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.549889969785660071e+00,-3.914116004820605177e+00,1.998694137136703519e+00,9.971122137600000000e+10
-3.697548843883487368e+00,-3.956494510968993961e+00,1.999519757557000066e+00,8.313675955200000000e+10
-3.566143062088872107e+00,-3.916108799839995935e+00,1.998669684037198024e+00,9.807068940800000000e+10
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.413021856749101524e+00,-3.870438107495092872e+00,1.997637170751938251e+00,1.105526584320000000e+11
-3.261354099556701858e+00,-3.817857677687256146e+00,1.996716823944781671e+00,1.162789418240000000e+11
-3.705591687809564938e+00,-3.960156872608043166e+00,1.999505546849229765e+00,8.215169875200000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.549889969785660071e+00,-3.914116004820605177e+00,1.998694137136703519e+00,9.971122137600000000e+10
-3.697548843883487368e+00,-3.956494510968993961e+00,1.999519757557000066e+00,8.313675955200000000e+10
-3.471107787646635856e+00,-3.885473430762095948e+00,1.998060768959407207e+00,1.065580030720000000e+11
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.411382554114204879e+00,-3.870013780215366683e+00,1.997625215952438360e+00,1.106510681600000000e+11
-3.226356966978548790e+00,-3.806182299392821378e+00,1.996476991400317313e+00,1.167181297920000000e+11
-3.705591687809564938e+00,-3.960156872608043166e+00,1.999505546849229765e+00,8.215169875200000000e+10
-3.662660543946274494e+00,-3.938278641795474488e+00,1.999138985978646366e+00,8.730063046400000000e+10
-3.532476278496313515e+00,-3.910384883434119718e+00,1.998625444922784489e+00,1.013839984640000000e+11
-3.697548843883487368e+00,-3.956494510968993961e+00,1.999519757557000066e+00,8.313675955200000000e+10
-3.429239687683961701e+00,-3.873931681654412706e+00,1.997825100735075576e+00,1.095319596800000000e+11
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.411382554114204879e+00,-3.870013780215366683e+00,1.997625215952438360e+00,1.106510681600000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.704728523463947099e+00,-3.959763825072042387e+00,1.999507071953581683e+00,8.225772582400000000e+10
-3.448278205003696861e+00,-3.873496726447684946e+00,1.997714937888720899e+00,1.081993370880000000e+11
-3.524510287797743224e+00,-3.906894890097548867e+00,1.998539301733712970e+00,1.021090352640000000e+11
-3.655203498965552633e+00,-3.942395097460954734e+00,1.999213160230851161e+00,8.824539507200000000e+10
-3.350757116244391653e+00,-3.849479411897225756e+00,1.997345932764649667e+00,1.137031624960000000e+11
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.411382554114204879e+00,-3.870013780215366683e+00,1.997625215952438360e+00,1.106510681600000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.704728523463947099e+00,-3.959763825072042387e+00,1.999507071953581683e+00,8.225772582400000000e+10
-3.448278205003696861e+00,-3.873496726447684946e+00,1.997714937888720899e+00,1.081993370880000000e+11
-3.524510287797743224e+00,-3.906894890097548867e+00,1.998539301733712970e+00,1.021090352640000000e+11
-3.645068582842346139e+00,-3.938840720672894591e+00,1.999153013452779515e+00,8.942999884800000000e+10
-3.333710364490874767e+00,-3.845281169197758864e+00,1.997281430421353088e+00,1.143775761920000000e+11
-3.152803408665136864e+00,-3.784210345217666749e+00,1.995752228080522661e+00,1.167529904640000000e+11
-3.409608351834972240e+00,-3.869435367238433621e+00,1.997610880183270599e+00,1.107558460160000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.452754103070896807e+00,-3.879617107431889256e+00,1.997792845542766260e+00,1.079168015360000000e+11
-3.409349550892467384e+00,-3.856441629524931969e+00,1.997293968477847015e+00,1.106805605120000000e+11
-3.524510287797743224e+00,-3.906894890097548867e+00,1.998539301733712970e+00,1.021090352640000000e+11
-3.645068582842346139e+00,-3.938840720672894591e+00,1.999153013452779515e+00,8.942999884800000000e+10
-3.291885847620970917e+00,-3.830606602179961406e+00,1.996947905216439612e+00,1.156560856320000000e+11
-3.185353625078480189e+00,-3.793374949743007374e+00,1.995947841950021617e+00,1.168732087040000000e+11
-3.409608351834972240e+00,-3.869435367238433621e+00,1.997610880183270599e+00,1.107558460160000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.412503519714714884e+00,-3.866635465877113376e+00,1.997515125504792710e+00,1.105578557440000000e+11
-3.409349550892467384e+00,-3.856441629524931969e+00,1.997293968477847015e+00,1.106805605120000000e+11
-3.524510287797743224e+00,-3.906894890097548867e+00,1.998539301733712970e+00,1.021090352640000000e+11
-3.606886149949074749e+00,-3.925493483743410561e+00,1.998851880110198875e+00,9.373956710400000000e+10
-3.273394762310257278e+00,-3.824507632301604954e+00,1.996843769420549197e+00,1.160713765120000000e+11
-3.185353625078480189e+00,-3.793374949743007374e+00,1.995947841950021617e+00,1.168732087040000000e+11
-3.395144640941047065e+00,-3.864664758288822721e+00,1.997529425254035207e+00,1.115753730560000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.412503519714714884e+00,-3.866635465877113376e+00,1.997515125504792710e+00,1.105578557440000000e+11
-3.409349550892467384e+00,-3.856441629524931969e+00,1.997293968477847015e+00,1.106805605120000000e+11
-3.524510287797743224e+00,-3.906894890097548867e+00,1.998539301733712970e+00,1.021090352640000000e+11
-3.545801200856894653e+00,-3.906997288786615119e+00,1.998431803548206043e+00,1.000566961920000000e+11
-3.175000209109784421e+00,-3.801396041886424992e+00,1.996517946876481098e+00,1.169129209600000000e+11
-3.185353625078480189e+00,-3.793374949743007374e+00,1.995947841950021617e+00,1.168732087040000000e+11
-3.293630498497875259e+00,-3.836140606845744649e+00,1.996921392263349304e+00,1.156395719680000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129316e+00,1.168650302720000000e+11
-3.412503519714714884e+00,-3.866635465877113376e+00,1.997515125504792710e+00,1.105578557440000000e+11
-3.314388196451445445e+00,-3.834136452482864943e+00,1.996979514586999072e+00,1.150025861120000000e+11
-3.524510287797743668e+00,-3.906894890097548867e+00,1.998539301733712747e+00,1.137382991360000000e+11
-3.545801200856894209e+00,-3.906997288786615119e+00,1.998431803548206043e+00,1.143044039680000000e+11
-3.184898538530808842e+00,-3.804114998974867046e+00,1.996559505886877028e+00,1.027817335040000000e+11
-3.194170841549842432e+00,-3.796218683527663451e+00,1.996008678774958467e+00,1.030181832960000000e+11
-3.293630498497874814e+00,-3.836140606845744649e+00,1.996921392263349304e+00,1.063730268800000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129094e+00,1.031763780480000000e+11
-3.412503519714714884e+00,-3.866635465877112932e+00,1.997515125504793154e+00,1.102555307520000000e+11
-3.422679998031210591e+00,-3.868292781370694655e+00,1.997854043553387804e+00,1.105775036160000000e+11
-3.713696063540601333e+00,-3.964871831278558911e+00,1.999865036910276395e+00,1.175711548160000000e+11
-3.623005022557188592e+00,-3.931267161245277642e+00,1.998794091103897497e+00,1.161885534720000000e+11
-3.184898538530808842e+00,-3.804114998974867046e+00,1.996559505886877028e+00,1.027817335040000000e+11
-3.255460941645806017e+00,-3.815986002258459742e+00,1.996431566780715761e+00,1.050553444480000000e+11
-3.393080844017850595e+00,-3.865432433914903765e+00,1.997252387172206323e+00,1.096483348480000000e+11
-3.198876816983909244e+00,-3.797973415822079257e+00,1.996206214497129094e+00,1.031763780480000000e+11
-3.412503519714714884e+00,-3.866635465877112932e+00,1.997515125504793154e+00,1.102555307520000000e+11
-3.422679998031210591e+00,-3.868292781370694655e+00,1.997854043553387804e+00,1.105775036160000000e+11
-3.713696063540601333e+00,-3.964871831278558911e+00,1.999865036910276395e+00,1.175711548160000000e+11
-3.751186713009981855e+00,-3.967969724208929794e+00,1.999653584078483037e+00,1.177080791040000000e+11
-3.272582615544023188e+00,-3.829941222173598891e+00,1.996851339795823854e+00,1.056761064960000000e+11
-3.264043993034636770e+00,-3.818670814520943591e+00,1.996504579937847357e+00,1.053408300800000000e+11
-3.393080844017850595e+00,-3.865432433914903765e+00,1.997252387172206323e+00,1.096483348480000000e+11
-3.324876260554989305e+00,-3.838820970805818078e+00,1.997101693038899617e+00,1.073710849920000000e+11
-3.478342616150421396e+00,-3.887906915253002804e+00,1.997963284060344735e+00,1.123427489280000000e+11
-3.581363183944437978e+00,-3.916441126991830224e+00,1.998723300742607067e+00,1.152275640320000000e+11
-3.713696063540600889e+00,-3.964871831278559355e+00,1.999865036910276839e+00,1.175711548160000000e+11
-3.751186713009981410e+00,-3.967969724208929794e+00,1.999653584078483259e+00,1.177080791040000000e+11
-3.272582615544023188e+00,-3.829941222173599336e+00,1.996851339795824076e+00,1.056761064960000000e+11
-3.271000230325894709e+00,-3.820975007251004918e+00,1.996572860483518008e+00,1.055730682880000000e+11
-3.494108222190057234e+00,-3.895188755777823530e+00,1.997588630828830203e+00,1.128316231680000000e+11
-3.354408590267918377e+00,-3.848603296591599499e+00,1.997391574407702208e+00,1.083531714560000000e+11
-3.638662421728328766e+00,-3.939659529341854594e+00,1.999038377493949081e+00,1.165167082240000000e+11
-3.581363183944437534e+00,-3.916441126991830224e+00,1.998723300742607289e+00,1.152275640320000000e+11
-3.713696063540600889e+00,-3.964871831278559355e+00,1.999865036910276839e+00,1.175711548160000000e+11
