m_disk, sb_law, scale_factor, lnprob 
2.357631845265375858e+01,-3.985402186043794259e+00,1.725867878170085634e-01,-3.177665800781250000e+05
-7.521225729187857034e+00,3.771886351390542291e+00,7.458201553047297261e-02,-3.132075371093750000e+05
-7.581251678995136523e+00,4.816840676782252473e+00,5.239140587620500639e-02,-3.132187773437500000e+05
-7.550021551104898698e+00,4.088132000168627656e+00,3.213510886180401260e-02,-3.130866757812500000e+05
-7.579143448536849625e+00,2.377725449588535156e+00,8.290778481765606611e-02,-3.133267773437500000e+05
-7.571335403334773062e+00,3.654661392230062145e+00,5.162072516661204979e-02,-3.131339160156250000e+05
-7.548530602751465146e+00,4.909954586729947223e+00,4.119206526770851501e-02,-3.131255371093750000e+05
-7.529511082172125391e+00,3.543139751664287296e+00,5.083938303874603604e-02,-3.130919550781250000e+05
2.279073068964952142e+01,-3.781636832966015938e+00,1.690419727096980074e-01,-3.177665800781250000e+05
-7.521225729187857034e+00,3.771886351390542291e+00,7.458201553047297261e-02,-3.132075371093750000e+05
-7.581251678995136523e+00,4.816840676782252473e+00,5.239140587620500639e-02,-3.132187773437500000e+05
-7.540851790499156770e+00,3.844478455866456201e+00,4.049736118616015235e-02,-3.130777207031250000e+05
-7.579143448536849625e+00,2.377725449588535156e+00,8.290778481765606611e-02,-3.133267773437500000e+05
-7.571335403334773062e+00,3.654661392230062145e+00,5.162072516661204979e-02,-3.131339160156250000e+05
-7.548530602751465146e+00,4.909954586729947223e+00,4.119206526770851501e-02,-3.131255371093750000e+05
-7.530945239713519257e+00,3.503544738429669181e+00,4.672963955464783103e-02,-3.130825292968750000e+05
1.881943999457859107e+01,-2.976213076220066256e+00,1.577787090772335699e-01,-3.177665800781250000e+05
-7.521225729187857034e+00,3.771886351390542291e+00,7.458201553047297261e-02,-3.132075371093750000e+05
-7.577551605509722066e+00,4.383195132492049950e+00,5.210384073008026556e-02,-3.131829179687500000e+05
-7.540851790499156770e+00,3.844478455866456201e+00,4.049736118616015235e-02,-3.130777207031250000e+05
-7.578262113782536780e+00,2.521859864304962340e+00,7.937625133942023681e-02,-3.132978261718750000e+05
-7.571335403334773062e+00,3.654661392230062145e+00,5.162072516661204979e-02,-3.131339160156250000e+05
-7.548530602751465146e+00,4.909954586729947223e+00,4.119206526770851501e-02,-3.131255371093750000e+05
-7.530945239713519257e+00,3.503544738429669181e+00,4.672963955464783103e-02,-3.130825292968750000e+05
8.659017040604371829e+00,-3.472167293806869282e-01,1.125732876463499815e-01,-3.177665800781250000e+05
-7.521225729187857034e+00,3.771886351390542291e+00,7.458201553047297261e-02,-3.132075371093750000e+05
-7.575633415790762548e+00,4.158384888044545313e+00,5.195476139179096980e-02,-3.131659531250000000e+05
-7.540851790499156770e+00,3.844478455866456201e+00,4.049736118616015235e-02,-3.130777207031250000e+05
-7.556465006579909272e+00,2.974085224950777651e+00,6.433718312377087467e-02,-3.131615566406250000e+05
-7.571335403334773062e+00,3.654661392230062145e+00,5.162072516661204979e-02,-3.131339160156250000e+05
-7.548530602751465146e+00,4.909954586729947223e+00,4.119206526770851501e-02,-3.131255371093750000e+05
-7.530945239713519257e+00,3.503544738429669181e+00,4.672963955464783103e-02,-3.130825292968750000e+05
8.659017040604371829e+00,-3.472167293806869282e-01,1.125732876463499815e-01,-3.177665800781250000e+05
-7.521225729187857034e+00,3.771886351390542291e+00,7.458201553047297261e-02,-3.132075371093750000e+05
-7.574998452065573318e+00,4.083967665981315776e+00,5.190541279448936812e-02,-3.131606503906250000e+05
-7.540851790499156770e+00,3.844478455866456201e+00,4.049736118616015235e-02,-3.130777207031250000e+05
-7.556465006579909272e+00,2.974085224950777651e+00,6.433718312377087467e-02,-3.131615566406250000e+05
-7.571335403334773062e+00,3.654661392230062145e+00,5.162072516661204979e-02,-3.131339160156250000e+05
-7.548530602751465146e+00,4.909954586729947223e+00,4.119206526770851501e-02,-3.131255371093750000e+05
-7.530945239713519257e+00,3.503544738429669181e+00,4.672963955464783103e-02,-3.130825292968750000e+05
8.659017040604371829e+00,-3.472167293806869282e-01,1.125732876463499815e-01,-3.177665800781250000e+05
